CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon,lat_google,lon_google,updated_by_google
417066,57 KILVERT ST,WARWICK,RI,02886,41.7290986,-71.4400982,,,False
059609,4234 N FREEWAY BLVD,SACRAMENTO,CA,95834,38.6465017,-121.4775618,,,False
368469,4713 W 130TH ST,CLEVELAND,OH,44135,41.4255504,-81.780082,,,False
148331,2500 S HIGHLAND AVE,LOMBARD,IL,60148,41.8401828,-88.011146,,,False
077256,88 RYDERS LN,STRATFORD,CT,06614,41.2428673,-73.10191549999999,41.2428673,-73.10191549999999,True
368485,4568 MAYFIELD RD,SOUTH EUCLID,OH,44121,41.5198231,-81.5147084,,,False
059511,151 KALMUS DR,COSTA MESA,CA,92626,33.6726175,-117.8833426,,,False
187041,740 E LAUREL RD,LONDON,KY,40741,37.1177469,-84.0402032,37.1177469,-84.0402032,True
059666,8837 ELK GROVE BLVD,ELK GROVE,CA,95624,38.409071,-121.374685,,,False
377627,105 SOUTH WALTERS,POTEAU,OK,74953,35.0501718,-94.6208123,,,False
679146,4730 SHAVANO OAK,SAN ANTONIO,TX,78249,29.5902877,-98.5762972,,,False
347233,200 1ST AVE NW,HICKORY,NC,28601,35.7336903,-81.3401348,,,False
109796,14410 S MILITARY TRL,DELRAY BEACH,FL,33484,26.4633008,-80.1216816,26.4633008,-80.1216816,True
367193,2550 CORPORATE EXCHANGE DR,COLUMBUS,OH,43231,40.1023787,-82.9462392,,,False
059636,1101 E BROADWAY,GLENDALE,CA,91205,34.14617,-118.2416278,,,False
059552,869E FOOTHILL BLVD B,UPLAND,CA,91786,34.1083009,-117.6393662,34.1083009,-117.6393662,True
109786,6811 PALISADES PARK CT,FORT MYERS,FL,33912,26.5412202,-81.84254399999999,26.5412202,-81.84254399999999,True
157177,115 US HIGHWAY 66 E,TELL CITY,IN,47586,37.9360559,-86.7567444,,,False
677427,1020 S 4TH ST,CANADIAN,TX,79014,35.9036491,-100.38817,,,False
187052,509 MEMORIAL DR,MANCHESTER,KY,40962,37.1598242,-83.7613928,,,False
107155,"9909 US HWY 441, UNIT 2, STE A",LEESBURG,FL,34788,28.82558989999999,-81.79236039999999,28.82558989999999,-81.79236039999999,True
227554,1145 MAIN STREET,SPRINGFIELD,MA,01103,42.100767,-72.58569709999999,42.100767,-72.58569709999999,True
398179,6 GARDEN CENTER DR,GREENSBURG,PA,15601,40.3262007,-79.5457256,,,False
059558,23601 AVALON BLVD,CARSON,CA,90745,33.8110256,-118.2638322,,,False
227162,237 MILLBURY ST,WORCESTER,MA,01610,42.2495115,-71.8006157,,,False
057205,1425 VISTA WAY,RED BLUFF,CA,96080,40.1537878,-122.24683,,,False
187054,630 JAMES TRIMBLE BLVD,PAINTSVILLE,KY,41240,37.8149486,-82.8135251,,,False
557006,10850 WHITE ROCK RD,RANCHO CORDOVA,CA,95670,38.5878127,-121.2838739,,,False
369005,3314 MORSE RD,COLUMBUS,OH,43231,40.0583835,-82.9302413,,,False
459429,3300 S BROADWAY AVE,TYLER,TX,75701,32.313519,-95.300547,,,False
747818,4965 PRESTON PARK BLVD,PLANO,TX,75093,33.0231032,-96.7937728,,,False
147586,200 LAIRD LN,WATSEKA,IL,60970,40.7780879,-87.7058476,40.7780879,-87.7058476,True
257089,912 SUMRALL RD,COLUMBIA,MS,39429,31.2536915,-89.8080093,,,False
457491,45 NE LOOP 410,SAN ANTONIO,TX,78216,29.5211873,-98.4897092,,,False
677515,3201 CHERRY RIDGE ST,SAN ANTONIO,TX,78230,29.50920259999999,-98.5472452,29.50920259999999,-98.5472452,True
077088,100 SAW MILL RD,DANBURY,CT,06810,41.3891808,-73.5402104,,,False
679078,11720 N INTERSTATE 35,AUSTIN,TX,78753,30.383566,-97.674404,,,False
197498,3715 WILLIAMS BLVD,KENNER,LA,70065,30.0240807,-90.2394311,,,False
059490,17111 BEACH BLVD 210,HUNTINGTON BEACH,CA,92647,33.713943,-117.989607,33.713943,-117.989607,True
458452,107 W HOYT DR,LONGVIEW,TX,75601,32.5220675,-94.7423415,,,False
227549,2 CABOT PL 1R,STOUGHTON,MA,02072,42.1537678,-71.0751193,42.1537678,-71.0751193,True
187045,300 SOUTH MAIN CROSS,FLEMINGSBURG,KY,41041,38.420619,-83.735502,,,False
459478,3214E YANDELL DR,EL PASO,TX,79903,31.781455,-106.4561731,31.781455,-106.4561731,True
108010,1852 SW BARNETT WAY,LAKE CITY,FL,32025,30.164072,-82.6433963,,,False
107617,8700 WEST FLAGLER STREET,MIAMI,FL,33174,25.7686521,-80.3370874,,,False
247288,4920 MOUNDVIEW DR,RED WING,MN,55066,44.5691707,-92.6371485,,,False
347307,119 W WADE STREET,WADESBORO,NC,28170,34.9662354,-80.0771713,,,False
317022,155 N DEAN ST,ENGLEWOOD,NJ,07631,40.8983887,-73.9715481,,,False
107770,2711 SW 137TH AVENUE,MIAMI,FL,33175,25.742333,-80.4154151,,,False
368030,4343 BRIDGETOWN RD,CINCINNATI,OH,45211,39.1576638,-84.6227191,39.1576638,-84.6227191,True
337014,505 MAIN ST,NORTHPORT,NY,11768,40.9009791,-73.3355969,,,False
059392,2125 OAK GROVE RD,WALNUT CREEK,CA,94598,37.930448,-122.018186,,,False
367547,83 N. MILLER ROAD,FAIRLAWN,OH,44333,41.1322919,-81.6095598,,,False
107117,760 PONCE DE LEON BLVD,CORAL GABLES,FL,33134,25.7657467,-80.2582689,,,False
147693,1263 S HIGHLAND AVE,LOMBARD,IL,60148,41.8582293,-88.0118769,,,False
037436,10752 N 89TH PL,SCOTTSDALE,AZ,85260,33.5847825,-111.8885777,,,False
679342,215 EXECUTIVE WAY 120A,DESOTO,TX,75115,32.6229114,-96.8607559,32.6229114,-96.8607559,True
227541,10 NEW ENGLAND BUSINESS CENTER DR,ANDOVER,MA,01810,42.6929847,-71.2030995,,,False
107691,9245 SW 158TH LN,PALMETTO BAY,FL,33157,25.6229518,-80.3419941,,,False
067501,4718 N ELIZABETH ST,PUEBLO,CO,81008,38.321871,-104.61791,,,False
059455,9360 SANTA ANITA AVE,RANCHO CUCAMONGA,CA,91730,34.0833625,-117.5393315,,,False
367741,5525 SILICA ROAD,AUSTINTOWN,OH,44515,41.1166789,-80.7686344,,,False
227561,960 SOUTH ST,FITCHBURG,MA,01420,42.5573653,-71.7871995,,,False
059560,1730 W CAMERON AVE,WEST COVINA,CA,91790,34.069849,-117.9440286,,,False
148352,111 W WASHINGTON ST,EAST PEORIA,IL,61611,40.666564,-89.5811849,,,False
108032,17100 COLLINS AVE,SUNNY ISLES BEACH,FL,33160,25.9343584,-80.1233389,,,False
107282,20 LAKE WIRE DR,LAKELAND,FL,33815,28.0450612,-81.9608583,,,False
237278,27908 ORCHARD LAKE RD,FARMINGTON HILLS,MI,48334,42.5048365,-83.3590243,,,False
147626,9950 LAWRENCE AVE,SCHILLER PARK,IL,60176,41.9660258,-87.8754611,,,False
453128,3302 BLUERIDGE LN,GARLAND,TX,75042,32.9267031,-96.6794597,32.9267031,-96.6794597,True
678027,942 VISADOR RD,JASPER,TX,75951,30.920347,-93.98709,,,False
147299,8 HUBER ST,PANA,IL,62557,39.379782,-89.085177,,,False
059447,4740 MURPHY CANYON RD,SAN DIEGO,CA,92123,32.8271924,-117.1200069,,,False
327108,10 CALLE MEDICO,SANTA FE,NM,87505,35.6581135,-105.9408949,,,False
037414,65 S SYCAMORE,MESA,AZ,85202,33.4139839,-111.8699066,,,False
227543,425 LAKE AVE N,WORCESTER,MA,01605,42.2940773,-71.7605012,,,False
107644,8700 W FLAGLER ST,MIAMI,FL,33174,25.7686521,-80.3370874,,,False
678137,14046 MAIN STREET,CHESTER,TX,75936,30.9272176,-94.6035805,,,False
377604,100 WOODBRIAR,NOBLE,OK,73068,35.1528036,-97.3982756,,,False
317043,215 ROUTE 31,FLEMINGTON,NJ,08822,40.5363838,-74.8582258,40.5363838,-74.8582258,True
678422,7272 WURZBACH RD,SAN ANTONIO,TX,78240,29.5034689,-98.5841303,,,False
679185,1115 CHIHUAHUA,LAREDO,TX,78040,27.5055761,-99.4852849,,,False
679011,"6850 MANHATTAN BLVD.,",FORT WORTH,TX,76120,32.7745568,-97.2100549,,,False
677014,"105 E HACKBERRY ST, STE B",PEARSALL,TX,78061,28.8970424,-99.084912,28.8970424,-99.084912,True
107142,1610 NW 23RD AVE,GAINESVILLE,FL,32605,29.674166,-82.344838,,,False
397442,600 SOMERSET AVE,WINDBER,PA,15963,40.2431488,-78.8367717,,,False
307015,75 CHESTNUT ST,FRANKLIN,NH,03235,43.4493774,-71.6375374,,,False
047024,1323 HWY 9 NORTH,SALEM,AR,72576,36.391633,-91.802498,36.391633,-91.802498,True
679241,3939 US HIGHWAY 80 E,MESQUITE,TX,75150,32.7937127,-96.6582206,,,False
679144,4004 BELT LINE ROAD,ADDISON,TX,75001,32.9539025,-96.8465188,,,False
059474,334 VIA VERA CRUZ,SAN MARCOS,CA,92078,33.1368001,-117.1894952,,,False
107793,6001 N.W. 153RD STREET,MIAMI LAKES,FL,33014,25.9127546,-80.2995328,25.9127546,-80.2995328,True
427057,2210 ENTERPRISE DR,FLORENCE,SC,29501,34.236019,-79.8048626,,,False
747761,304 TEXAS AVE,EL PASO,TX,79901,31.7594029,-106.4861195,,,False
453134,5312 FREESTONE DR,GRAND PRAIRIE,TX,75052,32.6451804,-97.0323609,,,False
427037,2527 S CASHUA DR,FLORENCE,SC,29501,34.1770658,-79.8099202,,,False
197258,8755 SULLIVAN ROAD,BATON ROUGE,LA,70818,30.5326018,-91.0284281,,,False
108290,4033 TAMPA RD,OLDSMAR,FL,34677,28.0356834,-82.6541741,,,False
368456,306 REICHELDERFER RD,CRIDERSVILLE,OH,45806,40.6520593,-84.1507359,,,False
677513,5842 S. STAPLES,CORPUS CHRISTI,TX,78413,27.6954138,-97.3775688,,,False
368016,4420 COOPER RD,CINCINNATI,OH,45242,39.2377823,-84.3872713,39.2377823,-84.3872713,True
327145,408N AUBURN AVE,FARMINGTON,NM,87401,36.7292358,-108.2105941,,,False
679106,1016 N INDUSTRIAL BLVD,PILOT POINT,TX,76258,33.4048659,-96.9418166,,,False
369001,700 BRYDEN RD,COLUMBUS,OH,43215,39.9607439,-82.9806462,,,False
337210,1740 EASTCHESTER RD,BRONX,NY,10461,40.8480023,-73.8437819,,,False
747858,222 W FILMORE AVE,HARLINGEN,TX,78550,26.1865568,-97.6970069,,,False
347068,107 INDUSTRIAL DRIVE,LOUISBURG,NC,27549,36.1043603,-78.2894989,,,False
507020,201 7TH ST,HOQUIAM,WA,98550,46.978477,-123.884337,,,False
103170,34650 US HIGHWAY 19 N,PALM HARBOR,FL,34684,28.0871322,-82.74023389999999,28.0871322,-82.74023389999999,True
337024,176 US OVAL,PLATTSBURGH,NY,12903,44.6849635,-73.4495354,,,False
367755,5130 PRINCETON GLENDALE RD,LIBERTY TWP,OH,45011,39.4249882,-84.4501294,,,False
148340,450 PRAIRIE AVE,CALUMET CITY,IL,60409,41.62403,-87.5760703,,,False
059606,1307 W 6TH ST,CORONA,CA,92882,33.8779269,-117.5890425,,,False
347002,131 RACINE DR,WILMINGTON,NC,28403,34.242067,-77.8620143,,,False
059507,30 UNION AVE,CAMPBELL,CA,95008,37.286801,-121.935247,,,False
137028,301 DEINHARD LN,MCCALL,ID,83638,44.897807,-116.099514,,,False
747831,2416 THORS HAMMER BLVD,BROWNSVILLE,TX,78526,25.9488254,-97.4831286,25.9488254,-97.4831286,True
059515,13746 VICTORY BLVD,VAN NUYS,CA,91401,34.1866684,-118.4463146,,,False
407005,355 FONT MARTELLO AVENUE,HUMACAO,PR,00791,18.1549858,-65.8354114,18.1549858,-65.8354114,True
337265,1 WARTBURG PLACE,MOUNT VERNON,NY,10552,40.9195845,-73.8139793,,,False
747915,9502 COMPUTER DR 102,SAN ANTONIO,TX,78229,29.5282266,-98.5615988,29.5282266,-98.5615988,True
239265,15223 FARMINGTON RD,LIVONIA,MI,48154,42.3958264,-83.3737343,,,False
059487,28436 CONSTELLATION RD,VALENCIA,CA,91355,34.45414570000001,-118.5764305,34.45414570000001,-118.5764305,True
368486,2234 S HAMILTON RD,COLUMBUS,OH,43232,39.9287963,-82.8792872,,,False
059529,1130W OLIVE AVE B,BURBANK,CA,91506,34.170882,-118.3187827,34.170882,-118.3187827,True
047001,1100 N UNIVERSITY AVE,LITTLE ROCK,AR,72207,34.761169,-92.3410235,,,False
157650,2449 45TH ST,HIGHLAND,IN,46322,41.5376187,-87.4698023,,,False
227562,280 HAVERHILL ST,LAWRENCE,MA,01840,42.7097909,-71.1654244,,,False
369025,3886 BROADWAY,GROVE CITY,OH,43123,39.8848426,-83.0911891,,,False
377652,3027 WILLOWOOD RD,EDMOND,OK,73034,35.6494652,-97.4417815,35.6494652,-97.4417815,True
047099,211 HELICOPTER LN,MORRILTON,AR,72110,35.1526163,-92.7437844,35.1526163,-92.7437844,True
347192,5400 GLENWOOD AVE,RALEIGH,NC,27612,35.8506121,-78.6922309,,,False
317020,354 UNION AVE,ELIZABETH,NJ,07208,40.670812,-74.2175888,,,False
747914,610 E HOLLAND AVE,ALPINE,TX,79830,30.3590166,-103.6564806,,,False
747807,4701 ALTAMESA BLVD,FORT WORTH,TX,76133,32.6475203,-97.3965708,,,False
747799,300 E NOLANA LOOP,PHARR,TX,78577,26.2328185,-98.1753707,,,False
127314,1314 S KING ST,HONOLULU,HI,96814,21.2992856,-157.8413598,,,False
227568,173 PINE ST,LOWELL,MA,01851,42.6326854,-71.3329693,,,False
103177,1428 E SEMORAN BLVD,APOPKA,FL,32703,28.6731894,-81.4840269,,,False
747788,3613 ROCK CREEK DR,TYLER,TX,75707,32.3091913,-95.2525824,,,False
059794,19531 PARTHENIA ST B,NORTHRIDGE,CA,91324,34.2287997,-118.5589314,34.2287997,-118.5589314,True
397096,240 W MAHONING ST,PUNXSUTAWNEY,PA,15767,40.9431891,-78.973396,,,False
178098,1251 SW ARROWHEAD RD,TOPEKA,KS,66604,39.0431121,-95.7578047,,,False
267644,2425 N WOODBINE RD,SAINT JOSEPH,MO,64506,39.7897659,-94.7966331,,,False
107540,4730 E STATE ROAD 64,BRADENTON,FL,34208,27.4960473,-82.4983464,,,False
107544,140 INTRACOASTAL POINTE DR,JUPITER,FL,33477,26.9357973,-80.0882663,26.9357973,-80.0882663,True
377730,6202 NW OAK AVE,LAWTON,OK,73505,34.6223233,-98.4678728,,,False
108148,9143 PHILIPS HWY,JACKSONVILLE,FL,32256,30.2005748,-81.5715451,,,False
369035,922 EASTWIND DR,WESTERVILLE,OH,43081,40.1017143,-82.9190397,,,False
059518,1849 WILLOW PASS RD,CONCORD,CA,94520,37.9754952,-122.038193,,,False
227579,125 MAIN ST,STONEHAM,MA,02180,42.4934181,-71.1011491,,,False
058008,14329 WOODRUFF AVE,BELLFLOWER,CA,90706,33.9018408,-118.1165255,,,False
058055,26635 AGOURA RD,CALABASAS,CA,91302,34.1419879,-118.703229,,,False
747838,3202 WAGON TRAIL RD,PEARLAND,TX,77584,29.5489171,-95.3102287,,,False
227582,430 MAPLE ST,DANVERS,MA,01923,42.5816444,-70.9671003,,,False
369075,2230 VILLAGE MALL DR,ONTARIO,OH,44906,40.7754863,-82.5947828,,,False
197259,620 EAST COLLEGE STREET,HOMER,LA,71040,32.7941893,-93.0613877,32.7941893,-93.0613877,True
347015,502 S KEY ST,PILOT MOUNTAIN,NC,27041,36.3828579,-80.4724528,,,False
368488,777 EAST MARKET ST,WARREN,OH,44481,41.2363281,-80.8101175,,,False
059527,2777 ALVARADO ST,SAN LEANDRO,CA,94577,37.7082076,-122.1537504,,,False
059482,5050 PALO VERDE ST,MONTCLAIR,CA,91763,34.0814758,-117.6950315,,,False
683116,10 SE CENTRAL PKWY,STUART,FL,34994,27.1785001,-80.2524318,,,False
297205,705 AVENUE K,ELY,NV,89301,39.2497336,-114.8720249,,,False
337204,115 BROADWAY,DOBBS FERRY,NY,10522,41.0081569,-73.8801044,,,False
257117,1001 SOUTH HARPER ROAD,CORINTH,MS,38834,34.9101318,-88.5047059,,,False
227563,65 WATER ST,WORCESTER,MA,01604,42.2569279,-71.7953287,,,False
369062,2857 RIVIERA DR,FAIRLAWN,OH,44333,41.1277655,-81.6121727,,,False
248136,2852 ANTHONY LANE SOUTH,ST ANTHONY,MN,55418,45.0186754,-93.2119583,,,False
227567,49 PLEASANT ST,LEOMINSTER,MA,01453,42.5242778,-71.7619883,,,False
297204,5594 S FORT APACHE RD,LAS VEGAS,NV,89148,36.1298328,-115.2969565,,,False
059642,881 ALMA REAL DR T9B,PACIFIC PALISADES,CA,90272,34.0448192,-118.5255765,34.0448192,-118.5255765,True
059551,7677 OAKPORT ST,OAKLAND,CA,94621,37.7469236,-122.2034515,,,False
683114,2336 CLEVELAND AVE,FORT MYERS,FL,33901,26.6340455,-81.8727205,,,False
187000,5111 COMMERCE CROSSINGS DR,LOUISVILLE,KY,40229,38.1037961,-85.6799265,,,False
237235,1521 W CHISHOLM ST,ALPENA,MI,49707,45.0788468,-83.4521062,,,False
157584,516 E LEWIS AND CLARK PKWY,CLARKSVILLE,IN,47129,38.3105295,-85.7680785,,,False
227602,89 MAIN STREET,MILFORD,MA,01757,42.1423136,-71.5182161,,,False
369081,454 E MAIN ST,COLUMBUS,OH,43215,39.9577273,-82.9872178,,,False
747639,215S POPLAR ST,TOMBALL,TX,77375,30.0937006,-95.619537,30.0937006,-95.619537,True
369091,2021 E DUBLIN GRANVILLE RD,COLUMBUS,OH,43229,40.0857618,-82.9630119,,,False
507101,4002 TACOMA MALL BLVD,TACOMA,WA,98409,47.2203714,-122.4671938,,,False
059545,3204 21ST ST,BAKERSFIELD,CA,93301,35.378296,-119.0387948,,,False
157667,425 JOLIET ST,DYER,IN,46311,41.4938016,-87.5173942,,,False
248131,7800 METRO PKWY,BLOOMINGTON,MN,55425,44.8613959,-93.2297089,,,False
148085,2644 DEMPSTER ST,PARK RIDGE,IL,60068,42.0396482,-87.8519676,,,False
387162,16083 SW UPPER BOONES FERRY RD,PORTLAND,OR,97224,45.4039152,-122.7511055,45.4039152,-122.7511055,True
237289,711 S HEALTH PKWY,THREE RIVERS,MI,49093,41.9350819,-85.6474157,,,False
059516,1322 E SHAW AVE,FRESNO,CA,93710,36.8086594,-119.7649296,,,False
047178,1023 RUSHING CIRCLE,LITTLE ROCK,AR,72204,34.7428423,-92.357862,,,False
077259,119 SANFORD ST,HAMDEN,CT,06514,41.3823876,-72.91655709999999,41.3823876,-72.91655709999999,True
369108,44 HILLWYCK DRIVE,TOLEDO,OH,43615,41.6380675,-83.6665268,,,False
127311,3-3367 KUHIO HWY,LIHUE,HI,96766,21.9944856,-159.3543313,21.9944856,-159.3543313,True
417069,LIFETIME MEDICAL SUPPORT SERVICES,PAWTUCKET,RI,02860,41.8745848,-71.39866990000002,41.8745848,-71.39866990000002,True
059689,817 W BEVERLY BLVD,MONTEBELLO,CA,90640,34.0170971,-118.1062122,,,False
059535,9948 HIBERT ST,SAN DIEGO,CA,92131,32.91413,-117.112305,,,False
287050,245S 84TH ST 300,LINCOLN,NE,68510,40.8119497,-96.6070503,40.8119497,-96.6070503,True
683142,5276 SUMMERLIN COMMONS WAY,FORT MYERS,FL,33907,26.5761961,-81.879637,,,False
683120,1850 SW FOUNTAINVIEW BLVD,PORT ST LUCIE,FL,34986,27.3091454,-80.4104727,,,False
369063,5200 CLEVELAND AVE,COLUMBUS,OH,43231,40.0759264,-82.9518558,,,False
248137,206 LITTLE CANADA RD E,SAINT PAUL,MN,55117,45.0232219,-93.0927177,45.0232219,-93.0927177,True
369090,4290 MACSWAY AVE,COLUMBUS,OH,43232,39.9237158,-82.8824813,,,False
059720,6830 VIA DEL ORO,SAN JOSE,CA,95119,37.2322931,-121.7777276,,,False
207080,311 DARLING AVE,SOUTH PORTLAND,ME,04106,43.6385498,-70.328466,,,False
227577,191 REVERE ST,REVERE,MA,02151,42.4163311,-71.0018815,,,False
227580,49 BLANCHARD ST,LAWRENCE,MA,01843,42.6965115,-71.1612177,,,False
059546,26232 INDUSTRIAL BLVD,HAYWARD,CA,94545,37.6346985,-122.1108344,,,False
248002,5322 GRAND AVE,DULUTH,MN,55807,46.7417103,-92.1651627,,,False
059153,21104 DEVONSHIRE ST,CHATSWORTH,CA,91311,34.257156,-118.5931204,,,False
248129,9000 QUANTRELLE AVE NE,OTSEGO,MN,55330,45.2815461,-93.5579938,,,False
497709,5510 CHEROKEE AVE,ALEXANDRIA,VA,22312,38.805204,-77.1659399,,,False
059586,7940 SILVERTON AVE,SAN DIEGO,CA,92126,32.8909652,-117.15185,,,False
398216,983 OLD EAGLE SCHOOL RD 618,WAYNE,PA,19087,40.0761261,-75.40506979999999,40.0761261,-75.40506979999999,True
059657,1126W FOOTHILL BLVD 225,UPLAND,CA,91786,34.106322,-117.668475,34.106322,-117.668475,True
059589,200 S 13TH ST,GROVER BEACH,CA,93433,35.1200351,-120.6161337,,,False
369049,65 MCMILLEN DR,NEWARK,OH,43055,40.0507349,-82.4526723,,,False
467340,640 E 700 S,ST GEORGE,UT,84770,37.096196,-113.5697946,,,False
227699,100 EVERETT AVE,CHELSEA,MA,02150,42.3943296,-71.0393908,,,False
227594,500 GRANITE AVENUE,MILTON,MA,02186,42.2551839,-71.0389652,,,False
037433,1430 E MISSOURI AVE,PHOENIX,AZ,85014,33.5166991,-112.0506924,,,False
077243,400 CAPITAL BLVD,ROCKY HILL,CT,06067,41.64644819999999,-72.6639479,41.64644819999999,-72.6639479,True
059594,16501 SHERMAN WAY,VAN NUYS,CA,91406,34.2012661,-118.4689333,,,False
747251,3305 S MAYHILL RD,DENTON,TX,76208,33.1795001,-97.0881105,,,False
248109,935 KENWOOD AVE,DULUTH,MN,55811,46.8136384,-92.1002668,,,False
347195,895 HOWARD GAP RD,FLETCHER,NC,28732,35.4257237,-82.5008617,,,False
337445,319 BROADWAY,FORT EDWARD,NY,12828,43.2808333,-73.5883333,,,False
747949,702 W INTERSTATE 2,PHARR,TX,78577,26.2080177,-98.1913479,26.2080177,-98.1913479,True
369044,1240 E MAIN ST,SPRINGFIELD,OH,45503,39.9235042,-83.787966,,,False
077260,534 FROST RD,WATERBURY,CT,06705,41.5536343,-73.0004203,41.5536343,-73.0004203,True
327178,1096 MECHEM DR,RUIDOSO,NM,88345,33.3609024,-105.6647237,,,False
227591,320 CENTRAL ST 2A,SAUGUS,MA,01906,42.46321529999999,-71.009372,42.46321529999999,-71.009372,True
398236,3910 ADLER PL,BETHLEHEM,PA,18017,40.6705228,-75.3821151,40.6705228,-75.3821151,True
287019,2401 S 73RD ST.,OMAHA,NE,68124,41.2362618,-96.025883,,,False
683127,2240 W WOOLBRIGHT RD,BOYNTON BEACH,FL,33426,26.5124614,-80.0882057,,,False
059748,28481 RANCHO CALIFORNIA RD,TEMECULA,CA,92590,33.497886,-117.1580237,,,False
053119,879 W 190TH ST,GARDENA,CA,90248,33.8600825,-118.2894103,33.8600825,-118.2894103,True
679293,525 ROUND ROCK WEST DR,ROUND ROCK,TX,78681,30.5044684,-97.6945773,,,False
148365,1030 W. KUNKLE BLVD,FREEPORT,IL,61032,42.288361,-89.6735884,,,False
067523,751 HORIZON CT,GRAND JUNCTION,CO,81506,39.1133834,-108.5349604,,,False
337264,1414 UTICA AVE 2,BROOKLYN,NY,11203,40.6380463,-73.92927949999999,40.6380463,-73.92927949999999,True
059536,1320 WILLOW PASS RD,CONCORD,CA,94520,37.9687045,-122.0520338,,,False
369093,5761 SPRINGDALE ROAD,CINCINNATI,OH,45247,39.230116,-84.62955819999999,39.230116,-84.62955819999999,True
167328,1605 ASSOCIATES DR,DUBUQUE,IA,52002,42.4979449,-90.7385424,,,False
747960,1701 JACAMAN RD RP8-F,LAREDO,TX,78041,27.5599298,-99.4686145,27.5599298,-99.4686145,True
679672,4811 MERLOT AVE,GRAPEVINE,TX,76051,32.8883302,-97.0964493,,,False
369129,1660 ENTERPRISE PKWY,WOOSTER,OH,44691,40.816592,-81.9081561,,,False
059634,2250 DOUGLAS BLVD,ROSEVILLE,CA,95661,38.7441888,-121.2437914,,,False
427128,37 VARDEN DR,AIKEN,SC,29803,33.5301885,-81.7466505,,,False
227569,101 STATION DR,WESTWOOD,MA,02090,42.208781,-71.1567645,,,False
227596,65 JAMES ST,WORCESTER,MA,01603,42.2329487,-71.8489037,,,False
367173,5966 HEISLEY RD,MENTOR,OH,44060,41.7094434,-81.3087475,,,False
077264,40 COLD SPRING RD,ROCKY HILL,CT,06067,41.6425498,-72.6796383,41.6425498,-72.6796383,True
369114,4230 SECOR RD,TOLEDO,OH,43623,41.6952467,-83.6232203,,,False
267217,151 INDUSTRIAL DR,FESTUS,MO,63028,38.1977133,-90.3913933,38.1977133,-90.3913933,True
059691,310 E ROWLAND ST,COVINA,CA,91723,34.0790461,-117.8854297,,,False
398218,4813 JONESTOWN RD,HARRISBURG,PA,17109,40.2738818,-76.8602624,,,False
067524,1325 S COLORADO BLVD,DENVER,CO,80222,39.6924185,-104.9404533,,,False
077263,10 LOVE LN,HARTFORD,CT,06112,41.7920011,-72.6810266,41.7920011,-72.6810266,True
227589,599 CANAL ST 6E-9,LAWRENCE,MA,01840,42.7037904,-71.16599649999999,42.7037904,-71.16599649999999,True
747941,35 BUSINESS DR,BROWNSVILLE,TX,78521,25.9242278,-97.4709885,,,False
683165,1130 E DONEGAN AVE,KISSIMMEE,FL,34744,28.3189623,-81.3955274,,,False
239192,2075 FORT ST,LINCOLN PARK,MI,48146,42.2492882,-83.1778693,,,False
437053,901 S DAKOTA ST,MILBANK,SD,57252,45.2134983,-96.640651,,,False
227603,1175 MAIN ST,CLINTON,MA,01510,42.43481,-71.6847361,,,False
337449,4005 WEST RD,CORTLAND,NY,13045,42.6007816,-76.2032349,,,False
337227,241 NORTH RD,POUGHKEEPSIE,NY,12601,41.7186129,-73.9272541,,,False
059706,255 W FALLBROOK AVE,FRESNO,CA,93711,36.849309,-119.7961105,,,False
747931,8133 MESA DRIVE,AUSTIN,TX,78759,30.3720883,-97.7568591,,,False
227593,234 COPELAND ST,QUINCY,MA,02169,42.2446881,-71.0260125,,,False
248145,3055 OLD HIGHWAY 8,ST ANTHONY,MN,55418,45.0239393,-93.2098682,,,False
398225,1502 ROUTE 61 HWY S,POTTSVILLE,PA,17901,40.64367319999999,-76.1851166,40.64367319999999,-76.1851166,True
227613,280 MERRIMACK ST,LAWRENCE,MA,01843,42.7025383,-71.1525897,,,False
227608,1565 MAIN ST 2,TEWKSBURY,MA,01876,42.5971641,-71.2182006,42.5971641,-71.2182006,True
227605,84 S FRANKLIN ST,HOLBROOK,MA,02343,42.1527147,-71.0087203,,,False
227595,90 SUTTON ST,NORTH ANDOVER,MA,01845,42.705281,-71.1364362,,,False
747952,1318 HEIGHTS DR,KATY,TX,77493,29.79147,-95.8173368,,,False
059707,545 FORBES AVE,YUBA CITY,CA,95991,39.1377252,-121.6180472,,,False
369136,1821 SUMMIT RD,CINCINNATI,OH,45237,39.20195,-84.455128,,,False
227675,505 NASHUA RD,DRACUT,MA,01826,42.6801897,-71.3648262,,,False
227618,1359 HANCOCK ST,QUINCY,MA,02169,42.2502717,-71.0031236,,,False
227616,248 PLEASANT ST 2,METHUEN,MA,01844,42.7405592,-71.17140619999999,42.7405592,-71.17140619999999,True
059779,533 AIRPORT BLVD,BURLINGAME,CA,94010,37.5892696,-122.3426781,,,False
227615,324 GROVE ST,WORCESTER,MA,01605,42.2840537,-71.8065469,,,False
227600,2314 MAIN ST,TEWKSBURY,MA,01876,42.5802366,-71.1936718,,,False
157679,5265 COMMERCE BLVD,CROWN POINT,IN,46307,41.4736571,-87.39925029999999,41.4736571,-87.39925029999999,True
