"ENROLLMENT ID","ENROLLMENT STATE","PROVIDER TYPE CODE","PROVIDER TYPE TEXT",NPI,"MULTIPLE NPI FLAG",CCN,"ASSOCIATE ID","ORGANIZATION NAME","DOING BUSINESS AS NAME","INCORPORATION DATE","INCORPORATION STATE","ORGANIZATION TYPE STRUCTURE","ORGANIZATION OTHER TYPE TEXT",PROPRIETARY_NONPROFIT,"ADDRESS LINE 1","ADDRESS LINE 2",CITY,STATE,"ZIP CODE","PRACTICE LOCATION TYPE","LOCATION OTHER TYPE TEXT"
O20100719000482,MN,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1407843691,N,248060,2264327766,"PERHAM HOSPITAL DISTRICT","PERHAM LIVING HOME CARE",1975-06-17,MN,OTHER,"HOSPITAL DISTRICT - GOE",N,"735 3RD ST SW","",PERHAM,MN,565731152,"",""
O20100720000208,TX,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1336382928,N,747568,1658403167,"WINGS HOME HEALTH SERVICES LLC","","","",LLC,"",P,"4313 N. 10TH STREET","# G 1",MCALLEN,TX,785043066,"HHA BRANCH",""
O20100720000390,MN,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1255445581,N,247223,1850388448,"DEER RIVER HEALTHCARE CENTER INC","DEER RIVER HOME CARE","","",CORPORATION,"",N,"115 10TH AVE NE","","DEER RIVER",MN,566368795,"",""
O20100720000722,IL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1780914333,N,148210,9739211186,"GOOD LIFE HOME HEALTH CARE, INC.","",2008-12-03,IL,CORPORATION,"",N,"5225 OLD ORCHARD RD","STE 39",SKOKIE,IL,600771027,"HHA BRANCH",""
O20100721000617,IL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1609009190,N,148281,0941332266,"A2Z HEALTHCARE SERVICES, LLC.","",2008-06-26,IL,LLC,"",P,"15343 S 70TH CT","","ORLAND PARK",IL,604625156,"",""
O20100721000850,CA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1437131778,N,057570,6608908942,"SELF-HELP FOR THE ELDERLY","",1971-07-16,CA,CORPORATION,"",N,"731 SANSOME ST","STE 100","SAN FRANCISCO",CA,941111725,"",""
O20100722000370,CA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1336230689,N,557494,3274665567,"EXCEL HOME HEALTH","",1994-10-03,CA,CORPORATION,"",P,"5575 LAKE PARK WAY","STE 220","LA MESA",CA,919421684,"",""
O20100722000890,CA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1790782241,N,557008,6103958327,"PIONEER HOME HEALTH CARE, INC.","HOSPICE OF THE OWEN VALLEY",1999-01-01,CA,CORPORATION,"",N,"363 ACADEMY ST","",BISHOP,CA,935142603,"HHA BRANCH",""
O20100723000541,VA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1730101171,N,497557,5991614760,"PEDIATRIC SERVICES OF AMERICA, LLC","AVEANNA HEALTHCARE",2020-12-28,GA,LLC,"",P,"6330 N CENTER DR","STE 142",NORFOLK,VA,235024008,"",""
O20100724000050,IL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1033445283,N,148230,6901938026,"NE HEALTHCARE SERVICES INC.","",2011-02-26,IL,CORPORATION,"",P,"4131 W BELMONT AVE","STE D",CHICAGO,IL,606414625,"HHA BRANCH",""
O20100724000109,TX,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1851322093,N,677283,0941332068,"FIVE STAR WOODLANDS LLC","WINDSONG HOME HEALTH AGENCY",2009-07-09,DE,LLC,"",P,"5055 W PANTHER CREEK DR","# 100","THE WOODLANDS",TX,773813550,"",""
O20100724000184,IL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1649261587,N,147052,7517926330,"COUNTY OF CALHOUN","CALHOUN COUNTY HEALTH DEPARTMENT","","",OTHER,"GOVERNMENTAL AGENCY",N,"210 FRENCH STREET","",HARDIN,IL,620470158,"",""
O20100724000210,TN,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1235293655,N,447249,3971635004,"VANDERBILT HOME CARE SERVICES, LLC","VANDERBILT HOME CARE SERVICES",1989-06-30,TN,CORPORATION,"",N,"2120 BELCOURT AVE","",NASHVILLE,TN,372328600,"",""
O20100724000254,FL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1568697381,N,107762,7113059247,"SOUTHEAST HOMECARE LLC","SOUTHEAST HOMECARE",2013-10-25,FL,LLC,"",P,"7719 NW 48 STREET","SUITE 330",DORAL,FL,331665471,"",""
O20100726000017,CA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1932438298,N,059386,4587796628,"ZELOMARA PLUS HOME HEALTH, INC.","",2009-08-08,CA,CORPORATION,"",P,"520 N BROOKHURST ST","STE 202",ANAHEIM,CA,928015236,"",""
O20100726000519,FL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1649409277,N,107651,2769514850,"NIGHTINGALE HOME HEALTHCARE OF FLORIDA INC","",2009-03-06,IN,CORPORATION,"",P,"550 SW 3RD STREET","SUITE 200","POMPANO BEACH",FL,330606945,"HHA BRANCH",""
O20100727000013,TX,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1255325379,N,677207,3476686593,"SUN CITY HOME CARE, INC","SUN CITY HOME CARE, INC","","","SOLE PROPRIETOR","",P,"1040 BELVIDERE","","EL PASO",TX,79912,"",""
O20100727000151,IL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1891017109,N,148258,2466585591,"CHICAGO PROFESSIONAL HEALTHCARE SERVICES INC.","",2009-03-09,IL,CORPORATION,"",P,"450 PRAIRIE AVE","SUITE 101","CALUMET CITY",IL,60409,"",""
O20100727000216,OH,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1689930240,N,368381,7214931443,"VIAQUEST HOME HEALTH LLC","VANQUEST HOME CARE",2005-10-27,OH,LLC,"",P,"10296 SPRINGFIELD PIKE","STE 500",CINCINNATI,OH,452151194,"",""
O20100727000595,SD,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1194795674,N,437039,3476618539,"PRESBYTERIAN RETIREMENT VILLAGE OF RAPID CITY, INC.","WESTHILLS VILLAGE HOME HEALTH AGENCY","",SD,CORPORATION,"",N,"255 TEXAS ST","","RAPID CITY",SD,577017356,"",""
O20100727001015,SD,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1477525517,N,437055,5698757631,"CITY OF REDFIELD","COMMUNITY MEMORIAL HOSPITAL","","",OTHER,"GOVERNMENT (CITY)",N,"1031 W 2ND ST","",REDFIELD,SD,574691501,"HHA BRANCH",""
O20100728000308,SD,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1649324435,N,437070,4183757107,"WEST WINDS HEALTH SERVICES INC","",1996-04-18,SD,CORPORATION,"",P,"300 N FAIRGROUNDS ST","",FAITH,SD,576266004,"",""
O20100728000998,CA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1245426881,N,059436,6901939974,"THE CARING CONNECTION INC","",1996-02-16,CA,CORPORATION,"",P,"10727 WHITE OAK AVE","STE 206","GRANADA HILLS",CA,913444660,"",""
O20100729000529,ND,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1194931881,N,357044A,6608785837,"TRINITY HOSPITALS","TRINITY HOSPITALS HOME HEALTH",2001-03-08,ND,CORPORATION,"",N,"1015 S BROADWAY","STE 306",MINOT,ND,587014667,"",""
O20100729000846,NY,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1801977376,N,337173,8224160205,"HAMILTON COUNTY","HAMILTON COUNTY PUBLIC HEALTH NURSING SERVICE","","",OTHER,COUNTY,N,"139 WHITE BIRCH LN","","INDIAN LAKE",NY,128421422,"",""
O20100730000190,PA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1407177322,N,398146,4082713979,"AMEDISYS PENNSYLVANIA LLC","AMEDISYS HOME HEALTH",2007-02-12,PA,LLC,"",P,"240 PULLMAN SQ","STE 255",BUTLER,PA,160015654,"",""
O20100730000266,TX,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1912234766,N,747559,0244363034,"COTTAGE HEALTH CARE SERVICES INC","",2009-10-16,TX,CORPORATION,"",P,"13313 SOUTHWEST FWY","STE 221","SUGAR LAND",TX,774783660,"",""
O20100730000296,FL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1629243050,N,109614,7214060003,"MISSION HOME CARE, INC","",2007-09-26,FL,CORPORATION,"",P,"38332 DAUGHTERY ROAD","",ZEPHYRHILLS,FL,33540,"",""
O20100730000913,NM,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1962729756,N,327201,3072646827,"INNOVATIVE SENIOR CARE HOME HEALTH OF ALBUQUERQUE LLC","AT HOME HEALTHCARE",2010-03-02,DE,LLC,"",P,"7801 ACADEMY RD NE","STE 1-104",ALBUQUERQUE,NM,871093381,"",""
O20100802000478,FL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1124277116,N,109725,6305979089,"ALOHA HOME HEALTH SERVICES INC","",2008-07-21,FL,CORPORATION,"",P,"13335 SW 124TH ST","STE 102",MIAMI,FL,331867513,"",""
O20100802000893,OH,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1760714141,N,367787,7719010438,"HOME HEALTHCARE BY BLACK STONE OF CENTRAL OHIO, LLC",CARETENDERS,2009-12-10,OH,LLC,"",P,"445 HUTCHINSON AVE","STE 640",COLUMBUS,OH,432358615,"",""
O20100803000048,CA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1588745137,N,057248,3173430865,"FRESNO COMMUNITY HOSPITAL AND MEDICAL CENTER","COMMUNITY HOME CARE",1945-07-13,CA,CORPORATION,"",N,"1630 E SHAW AVE","STE 154",FRESNO,CA,937108107,"HHA BRANCH",""
O20100803000131,IL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1497701403,N,147923,7012929888,"ASPEN HOME HEALTH, MEDICAL & REHABILITATION SERVICE, INCORPORATED","ASPEN HOME HEALTH CARE",2005-12-06,IL,CORPORATION,"",P,"5244 W IRVING PARK RD","SUITE 1- WEST",CHICAGO,IL,606412657,"",""
O20100803000300,TN,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1184949059,N,447259,8123151776,"SUNCREST HOME HEALTH OF NASHVILLE, INC.","SUNCREST HOME HEALTH",2010-04-01,TN,CORPORATION,"",P,"2292 DALTON DR","STE A",CLARKSVILLE,TN,370438961,"",""
O20100803000352,WY,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1851420939,N,537038,2163405440,"MEMORIAL HOSPITAL OF SHERIDAN COUNTY","","","",OTHER,"GOVERNMENT ENTITY",N,"1401 W 5TH ST","",SHERIDAN,WY,828012705,"HHA BRANCH",""
O20100803000449,CA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1104944255,N,057609,2062320559,"DIGNITY HEALTH","MERCY HOME CARE",1954-10-11,CA,CORPORATION,"",N,"1544 MARKET ST","",REDDING,CA,960011023,"HHA BRANCH",""
O20100803000716,IN,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1144225491,N,157145,0749192615,"FRANCISCAN HEALTH DYER & HAMMOND","FRANCISCAN HOME CARE",1974-09-19,IN,OTHER,"RELIGIOUS NOT FOR PROFIT",N,"101 W 61ST AVE","",HOBART,IN,463426449,"HHA BRANCH",""
O20100803001098,LA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1710947577,N,197585,5890828404,"TERREBONNE HOMECARE, INC.","",1993-06-14,LA,CORPORATION,"",P,"760 WEST TUNNEL BLVD","",HOUMA,LA,703605533,"",""
O20100804001020,AZ,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1053342717,N,037016,7911815949,"AGK SOUTHWEST, INC.","INTERIM HEALTHCARE",2001-01-11,AZ,CORPORATION,"",P,"5055 E BROADWAY BLVD","STE D104",TUCSON,AZ,857113674,"",""
O20100805000058,NM,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1922329358,N,327216,8224161658,"AHC HOME HEALTH OF NEW MEXICO LLC","AHC HOME CARE","",ID,LLC,"",P,"6301 4TH ST NW","STE 6","LOS RANCHOS",NM,871075860,"",""
O20100805000060,NM,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1013230069,N,327211,0042343477,"LEGACY HEALTHCARE, INC","LEGACY HOME HEALTH",2009-12-15,NM,CORPORATION,"",P,"3610 BOSQUE PLAZA LN NW","",ALBUQUERQUE,NM,871204295,"",""
O20100805000137,CA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1457674137,N,059321,8527191964,"HORIZON HEALTH CARE SYSTEMS, INC.","",2009-12-21,CA,CORPORATION,"",P,"2488 TAPO ST","STE 1","SIMI VALLEY",CA,930632492,"HHA BRANCH",""
O20100805000183,CO,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1235184797,N,067452,6204969645,"HUMAN TOUCH HOME HEALTH CARE AGENCY INC DENVER","",2006-03-02,CO,CORPORATION,"",P,"8973 E KENYON AVE","# 200",DENVER,CO,802371836,"",""
O20100805000410,OH,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1669792362,N,368346,9133252596,"OPTIMA HOME HEALTH SERVICES LLC","",2010-05-25,OH,LLC,"",P,"5979 EAST LIVINGSTON AVE","SUITE 107",COLUMBUS,OH,432322942,"",""
O20100805000486,OK,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1225114465,N,377073,5991838369,"ST. JOHN HOME CARE LLC","ASCENSION AT HOME -TULSA",2009-10-06,OK,LLC,"",P,"4612 S HARVARD AVE","STE C",TULSA,OK,741352908,"",""
O20100805000587,IA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1972573145,N,167321,5698687580,"ULTIMATE NURSING SERVICES OF IOWA INC","UNIVERSAL PEDIATRICS",1995-09-01,IA,CORPORATION,"",P,"702 PARK STREET","",SHELDON,IA,51201,"",""
O20100805000803,NY,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1265437982,N,337052,7416869219,"VISITING NURSE ASSOCIATION OF CENTRAL NEW YORK, INC.","NASCENTIA HEALTH AT HOME",1895-03-08,NY,CORPORATION,"",N,"1050 W GENESEE ST","",SYRACUSE,NY,132042243,"HHA BRANCH",""
O20100805001014,OH,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1568781656,N,368349,0042343352,"PERFECT HANDS HEALTHCARE GROUP, LLC","",2010-05-04,OH,LLC,"",P,"5900 ROCHE DRIVE","SUITE 440",COLUMBUS,OH,432293232,"",""
O20100805001128,CA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1851603013,N,059432,3072646397,"ARGUS HOME HEALTH, INC.","",2010-04-23,CA,CORPORATION,"",P,"13746 VICTORY BLVD","STE 215","VAN NUYS",CA,914016725,"",""
O20100806000243,IN,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1295789022,N,157503,6507999844,"GUARDIAN ANGEL HOME HEALTH CARE, INC","",1996-11-22,IN,CORPORATION,"",P,"11617 EAST STATE ROAD 67","",BICKNELL,IN,475120095,"",""
O20100806000391,OH,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1215031380,N,367662,6305827528,"COUNTY OF CUYAHOGA","HOME CARE SKILLED SERVICES","","",OTHER,GOVERNMENT,N,"13815 KINSMAN AVE","",CLEVELAND,OH,441204417,"HHA BRANCH",""
O20100806000772,FL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1205899788,N,108126,3072580976,"HRC HOME HEALTH SERVICES-BROWARD, LLC","",2003-12-05,FL,LLC,"",P,"10242 NW 47TH ST","STE 20",SUNRISE,FL,333517903,"HHA BRANCH",""
O20100808000000,SC,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1255307674,N,679001,0941374698,"ALLSTAR HEALTHCARE, INC","",1995-09-01,TX,CORPORATION,"",P,"1100 W PIONEER PARKWAY","",ARLINGTON,TX,760136367,"",""
O20100808000002,IN,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1811048945,N,157401,3274666573,"TENDERCARE HOME HEALTH SERVICES, INC.","",1994-05-23,IN,CORPORATION,"",P,"6308 RUCKER RD","STE D",INDIANAPOLIS,IN,462204881,"",""
O20100810000450,FL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1447494810,N,109684,2860526076,"ACE HOME HEALTH CORP.","CARE-TECH HOME HEALTH SERVICES OF BROWARD",2009-04-29,FL,CORPORATION,"",P,"9050 PINES BLVD","SUITE 352","PEMBROKE PINES",FL,330246415,"",""
O20100810000529,HI,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1235132242,N,127003,3779536537,"HALE MAKUA HEALTH SERVICES","",1954-01-15,HI,CORPORATION,"",N,"1520 LOWER MAIN ST","",WAILUKU,HI,967931958,"HHA BRANCH",""
O20100811000163,FL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1912159963,N,109603,1052445137,"QUALITY LIFE HOME HEALTH AGENCY CORP.","",2008-08-29,FL,CORPORATION,"",P,"1443 DEL PRADO BLVD S","STE D","CAPE CORAL",FL,339903750,"",""
O20100811000651,CA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1619929734,N,058039,5092894352,"ASSISTED HOME RECOVERY, INC.","ASSISTED HOME CARE",1989-09-26,CA,CORPORATION,"",P,"4450 WESTINGHOUSE ST 101","",VENTURA,CA,930035787,"",""
O20100812000907,MN,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1780709170,N,247048,2163404872,"COUNTY OF FREEBORN","FREEDOM COUNTY PUBLIC HEALTH NURSING SERVICES","","",OTHER,GOVERNMENT,N,"411 S BROADWAY AVE","","ALBERT LEA",MN,560071147,"",""
O20100813000513,KS,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1770536559,N,177181,2466363858,"AMBERWELL ATCHISON ASSOCIATION","AMBERWELL HEALTH AT HOME",1912-01-01,KS,CORPORATION,"",N,"705 COMMERCIAL ST","",ATCHISON,KS,660022434,"",""
O20100813000749,WY,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1730227638,N,537045,5193859098,"CONTINUE CARE HOME HEALTH AGENCY INC","",1992-03-17,WY,CORPORATION,"",P,"410 MANEWAL DR","",CHEYENNE,WY,820094016,"",""
O20100816000439,WA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1801888920,N,507043,3274672746,"YAKIMA HMA HOME HEALTH LLC","ASTRIA HOME HEALTH",2009-05-06,WA,LLC,"",P,"7 S 10TH AVE","",YAKIMA,WA,989023318,"",""
O20100816000784,ID,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1710033832,N,137090,0446169346,"THE ASPEN GROUP, INC.","REXBURG HOME HEALTH",1997-06-25,ID,CORPORATION,"",P,"280E MAIN ST","",REXBURG,ID,834402021,"",""
O20100817000005,TX,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1235273582,N,678315,0345374179,"ANGELS AT HOME, INC.","",1996-06-04,TX,CORPORATION,"",P,"618 W 2ND AVE","",CORSICANA,TX,751102981,"",""
O20100818000073,OH,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1841525573,N,368360,9032243688,"24-SEVEN HOME HEALTH CARE LLC","",2009-10-16,OH,LLC,"",P,"1616 LANCASTER AVE","",REYNOLDSBURG,OH,430682639,"",""
O20100818000237,TX,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1003057837,N,747632,3678607231,"BLISS HOME HEALTH CARE INC","",2008-12-05,TX,CORPORATION,"",P,"2108 W PIONEER PARKWAY","STE 113",ARLINGTON,TX,760136048,"",""
O20100818000829,NC,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1154495158,N,347181,3173675071,"CAROLINAS MEDICAL CENTER AT HOME, LLC","ATRIUM HEALTH AT HOME BLUE RIDGE",2007-11-16,NC,LLC,"",N,"141 FIDDLERS RUN BLVD","",MORGANTON,NC,286550095,"",""
O20100818000870,PA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1083933733,N,398187,7012041627,"SALUS HEALTH INC","",2010-03-29,PA,CORPORATION,"",P,"1333 BUCK RD 2","",FEASTERVILLE,PA,190532391,"",""
O20100819000090,IL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1831339738,N,148220,4789718230,"HANDS AND HEART HOME HEALTH, INC","",2008-11-12,IL,CORPORATION,"",P,"1159 WILMETTE AVE","STE 9",WILMETTE,IL,600912652,"",""
O20100819000277,IL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1699917310,N,148198,3577697044,"1ST CHOICE HOME HEALTH AGENCY, INC.","",2009-02-10,IL,CORPORATION,"",P,"18400 MAPLE CREEK DR","STE 600","TINLEY PARK",IL,604773032,"",""
O20100820000615,MN,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1922017052,N,247212,5294789194,"GLACIAL RIDGE HOSPITAL DISTRICT","GLACIAL RIDGE HOMECARE",1976-01-01,MN,OTHER,GOVERNMENT,N,"219 1ST ST SE","",GLENWOOD,MN,563341603,"",""
O20100820001053,PA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1730493032,N,397636,9032029020,"UPMC HOME HEALTHCARE OF WESTERN PA","UPMC HOME HEALTHCARE",1971-04-28,PA,CORPORATION,"",N,"300 NORTHPOINTE CIR","STE 201","SEVEN FIELDS",PA,160467862,"",""
O20100823000272,NY,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1861464471,Y,337148,5890609929,"NORTH SHORE UNIVERSITY HOSPITAL","NORTH SHORE HOME CARE",1990-01-01,NY,CORPORATION,"",N,"972 BRUSH HOLLOW RD","",WESTBURY,NY,115901740,"HHA BRANCH",""
O20100823001129,NY,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1962728071,N,337438,0042334344,"EXTRAORDINARY HOME CARE","ST. MARY'S HOME CARE",2010-02-04,NY,CORPORATION,"",N,"5 DAKOTA DR","STE 200","NEW HYDE PARK",NY,110421109,"",""
O20100824000770,TX,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1295978377,N,743152,6709900061,"PREMIERE PLUS HOME HEALTH SERVICES","PREMIERE PLUS HOME HEALTH SERVICES",2008-11-10,TX,CORPORATION,"",P,"8262 ABRAMS RD","",DALLAS,TX,752311402,"",""
O20100825000504,MA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1396062063,N,227533,1850415092,"EDEN HEALTHCARE SERVICES, INC","",2008-04-12,MA,CORPORATION,"",P,"369 MAIN ST","STE 12",SPENCER,MA,015621900,"HHA BRANCH",""
O20100826000839,IN,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1700820149,N,157141,9739089319,"NORTON - KINGS DAUGHTERS HEALTH INC","",1899-03-22,IN,CORPORATION,"",P,"2670 MICHIGAN RD","",MADISON,IN,472501832,"HHA BRANCH",""
O20100827000132,MI,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1497068332,N,239196,7911021902,"WELLBEING HOME HEALTHCARE, INC.","",2010-06-22,MI,CORPORATION,"",P,"29688 TELEGRAPH RD","# 600B",SOUTHFIELD,MI,480341362,"",""
O20100827000182,FL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1144464686,N,109716,3971627969,"ALLIANCE HEALTH CARE OF MIAMI BEACH","",2009-04-27,FL,LLC,"",P,"21406 W DIXIE HWY","",MIAMI,FL,331801144,"",""
O20100827000254,MT,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1659690535,N,277068,5395869390,"ROCKY MOUNTAIN HOME CARE II, LLC","COMPASSUS HOME HEALTH BILLINGS MT",2010-04-20,DE,LLC,"",P,"490 N 31ST ST","STE 130B",BILLINGS,MT,591011256,"",""
O20100827000364,TX,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1003048208,N,747550,3678697679,"AMARILLO'S BEST HOME HEALTHCARE,INC","ANGELS CARE HOME HEALTH",2009-04-01,TX,CORPORATION,"",P,"1900 S COULTER ST","STE N",AMARILLO,TX,791061782,"HHA BRANCH",""
O20100827000373,MN,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1982702932,N,248124,0941324958,"TRU HEALTHCARE INC","TRU HOME HEALTH",1997-03-03,MN,CORPORATION,"",P,"3900 NORTHWOODS DR","STE 240","ARDEN HILLS",MN,551126991,"HHA BRANCH",""
O20100830000138,MI,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1891793162,N,237187,8628192598,"NYFRIES, INC","UPPER PENINSULA HOME HEALTH & HOSPICE",1986-02-14,MI,CORPORATION,"",P,"1125 W RIDGE ST","",MARQUETTE,MI,498553191,"HHA BRANCH",""
O20100831000289,OH,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1790006195,N,368397,8729102587,"LIBERTY HOME HEALTH CARE OF OHIO, LLC","",2010-06-14,OH,LLC,"",P,"6161 BUSCH BLVD","SUITE 203",COLUMBUS,OH,432292548,"",""
O20100901000052,ID,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1093037178,N,137120,8729102546,"HANDS OF HOPE HOME HEALTH, LLC","MISSION HOME HEALTH OF IDAHO FALLS",2010-02-09,ID,LLC,"",P,"3242 S WOODRUFF AVE","STE B","IDAHO FALLS",ID,834048305,"HHA BRANCH",""
O20100901000600,IL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1518291327,N,148289,9830213594,"AMERICAN NATIONAL HOME HEALTHCARE, INC","","","",OTHER,"NOT SELECTED",P,"175 W WASHINGTON STREET","SUITE 2R","WEST CHICAGO",IL,601856700,"",""
O20100903000242,CO,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1285948083,N,067224,9133278823,"EH HOME HEALTH OF COLORADO, LLC","ENHABIT HOME HEALTH",2020-02-26,DE,LLC,"",P,"6021 S SYRACUSE WAY","STE 204","GREENWOOD VILLAGE",CO,801114747,"",""
O20100903000421,AL,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1972823920,N,017037,0941324552,"ALABAMA HOMECARE OF MONTGOMERY LLC","ALABAMA HOMECARE OF MONTGOMERY",2010-05-18,AL,LLC,"",P,"400 S UNION ST","STE 285",MONTGOMERY,AL,361044327,"",""
O20100903000847,AZ,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1134199839,N,037027,3779568647,"SUMMIT HEALTHCARE ASSOCIATION","",1976-02-25,AZ,CORPORATION,"",N,"2500 E HUNT","","SHOW LOW",AZ,859017831,"",""
O20100907000007,CA,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1437161452,N,057276,2264338409,"JOHN MUIR HEALTH","JOHN MUIR HOME HEALTH SERVICES",1958-02-28,CA,CORPORATION,"",N,"2298 PIKE CT","",CONCORD,CA,945201251,"HHA BRANCH",""
O20100907000060,KY,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1245261858,N,187062,0648182600,"T J SAMSON COMMUNITY HOSPITAL","T J SAMSON HOME HEALTH",1978-09-06,KY,CORPORATION,"",N,"1301 N RACE ST","",GLASGOW,KY,421413454,"HHA BRANCH",""
O20100907000702,WI,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1174629075,N,527154,0648183160,"HOLY FAMILY MEMORIAL INC","FROEDTERT HOLY FAMILY MEMORIAL HOME CARE",1920-10-25,WI,CORPORATION,"",N,"1520 S 41ST ST","",MANITOWOC,WI,542207312,"",""
O20100908000085,MI,00-06,"PART A PROVIDER - HOME HEALTH AGENCY",1649586702,N,239291,4284758632,"REVIVAL HOME HEALTH CARE, LLC.","",2010-02-15,MI,LLC,"",P,"24681 NORTHWESTERN HWY","SUITE 404",SOUTHFIELD,MI,480752321,"",""
